ParticipantId,QuestionId,Seq,Delta,Theta,LowAlpha,HighAlpha,LowBeta,HighBeta,LowGamma,MiddleGamma,HRV,Difficulty
1,2,389,20413,13779,11694,6077,8210,2910,8203,1020,28.64,2
1,2,390,15214,11748,12919,5540,8085,2632,8914,524,32.91,2
1,2,391,7481,28282,3648,8432,9426,6930,3066,483,29.44,2
1,2,392,9965,29224,3954,5573,8585,7317,2963,335,27.51,2
1,2,393,10304,28695,4676,11709,9186,6227,3488,546,26.7,2
1,2,394,6397,32952,2982,8438,10155,6059,2413,601,23.91,2
1,2,395,6881,29288,3643,8562,10265,7102,2829,525,22.12,2
1,2,396,6510,29148,4697,7782,9535,7140,2162,209,24.9,2
1,2,397,6638,34000,3545,10398,9299,6572,2625,639,31.16,2
1,2,398,8904,33462,3163,7572,7613,5273,2676,515,29.95,2
1,2,399,9555,20787,2719,7876,9887,6467,3442,293,31.05,2
1,2,400,9353,34025,3029,11088,10584,8145,2620,730,29.76,2
1,2,401,12199,40159,3848,8489,8451,6636,3326,366,27.6,2
1,2,402,9819,28540,3377,7528,8014,6207,3476,512,26.05,2
1,2,403,6006,29884,4562,6886,8076,6774,3418,306,31.57,2
1,2,404,7947,23479,6005,7807,7807,5734,3031,608,31.84,2
1,2,405,4690,26138,4123,7525,9507,7273,3654,340,28.21,2
1,2,406,10661,28479,2625,7518,7743,7597,2722,701,29.38,2
1,2,407,8605,25310,4110,8218,11938,6154,3701,351,27.29,2
1,2,408,4633,26428,5197,8314,8595,6370,3529,403,28.94,2
1,2,409,7117,26867,3323,11582,9221,7024,2573,533,30.04,2
1,2,410,6144,30494,4131,10131,7951,7196,4861,419,25.83,2
1,2,411,7017,30609,3808,7600,12101,6204,3246,381,31.7,2
1,2,412,4258,25360,2967,7644,10640,5653,4341,475,33.68,2
1,2,413,8669,37007,4635,7664,10099,5486,2165,401,29.19,2
1,2,414,10492,22062,4034,7928,11239,9737,3471,551,30.28,2
1,2,415,12305,27002,3743,9192,9751,6284,3935,497,33.17,2
1,2,416,12008,30627,3331,8698,10887,7134,1849,557,28.16,2
1,2,417,9587,12632,988,6906,5064,2319,4322,789,28.87,2
1,2,418,10049,16118,1281,6906,4356,2446,5127,1042,34.66,2
1,2,419,12332,15410,1129,7873,4355,1472,5780,1082,31.74,2
1,2,420,8794,10507,919,6606,3572,2590,4138,600,29.01,2
1,2,421,7590,11653,784,6287,6058,2185,4130,483,28.2,2
1,2,422,9955,8158,768,6041,6315,1913,3645,924,28.56,2
1,2,423,8367,11434,711,6834,4910,1895,4513,717,29.29,2
1,2,424,9426,17843,1007,4921,5693,2819,3734,740,31.68,2
1,2,425,11829,10470,291,8424,4777,1913,4230,799,26.45,2
1,2,426,11145,11297,1583,6955,6157,2794,4962,556,33.4,2
1,2,427,5602,13935,2114,7920,6999,2984,4605,726,34.6,2
1,2,428,8048,11694,910,6574,4462,1851,4498,546,32.79,2
1,2,429,8745,13686,1305,8025,3528,2405,4667,1164,25.11,2
1,2,430,9488,11881,996,6856,3346,1996,4900,826,27.21,2
1,2,431,13537,11964,1391,4829,6642,2063,3748,753,30.76,2
1,2,432,8967,12903,1058,7793,7314,2748,3421,1102,31.8,2
1,2,433,11185,15596,442,6932,5079,1349,5399,743,28.69,2
1,2,434,10158,14432,1408,4431,5220,2149,3724,861,25.73,2
1,2,435,9257,11118,1620,6921,4647,2277,5485,955,28.82,2
1,2,436,9874,13472,621,3759,3395,1972,3922,839,32.46,2
1,2,437,11169,13683,687,6232,5363,2450,4617,1190,32.6,2
1,2,438,9769,15074,1498,7912,7489,1762,4836,896,30.61,2
1,2,439,7186,17235,421,5982,5657,1676,3566,907,28.33,2
1,2,440,6963,12503,1115,5203,4457,2478,3858,905,28.62,2
1,2,441,11511,10134,1555,9151,4442,1790,4246,691,29.82,2
1,2,442,9979,14963,592,5957,4124,2670,4138,722,30.2,2
1,2,443,13899,12259,17909,3028,1837,1501,5486,916,28.87,2
1,2,444,13600,7838,20043,3488,544,2192,5602,623,30.7,2
1,2,445,14078,10153,17623,3009,2705,1198,6248,878,32.7,2
1,2,446,12624,10363,18676,2926,1154,1609,6208,969,30.66,2
1,2,447,9721,14409,17220,3569,2011,1587,6613,729,30.32,2
1,2,448,11788,17250,18142,2143,1931,1386,4207,1056,28.22,2
1,2,449,17529,16248,17375,3635,1418,1096,6620,1059,32.77,2
1,2,450,13023,14753,18462,2776,1526,1839,4745,413,27.59,2
1,2,451,14093,12678,15554,4800,2011,1796,6408,898,31.73,2
1,2,452,17775,15000,17681,2945,936,2086,5182,939,27.94,2
1,2,453,15010,17078,20112,3391,1521,1483,4968,927,28.2,2
1,2,454,15413,16560,17208,3280,1060,1528,5320,869,24.22,2
1,2,455,11612,9253,17362,2528,1645,2245,6309,728,28.11,2
1,2,456,13327,10644,17760,2468,3038,870,5888,895,27.84,2
1,2,457,17855,16821,20291,1969,2940,1799,5156,988,25.71,2
1,2,458,13216,13862,19882,3972,2521,1643,4507,897,30.77,2
1,2,459,14054,12710,17420,3295,555,1956,6025,792,27.28,2
1,2,460,18246,8585,18935,3011,1855,2033,5089,1265,29.58,2
1,2,461,10968,13613,18130,2682,1248,1183,5100,1284,26.57,2
1,2,462,13309,12227,16092,2277,1535,1239,5658,1248,28.24,2
1,2,463,13835,12639,17387,2895,2469,1792,4230,1279,32.64,2
1,2,464,15629,11406,18738,1985,1230,1308,5099,723,29.31,2
1,2,465,10916,13829,19398,3351,3115,1488,4877,759,26.74,2
1,2,466,14756,12546,18350,2032,1401,2655,6502,932,30.43,2
1,2,467,15470,13555,15708,3081,1278,1570,4573,1076,28.26,2
1,2,468,12374,10881,19433,3849,1266,1535,5711,768,32.08,2
1,2,469,6373,26538,528,6093,7521,3320,3780,1198,28.87,2
1,2,470,11181,30328,857,6217,7746,2919,5296,1185,31.49,2
1,2,471,6032,26749,762,5103,7614,2341,3064,1219,31.06,2
1,2,472,3609,23916,1108,5414,6475,3232,4346,1013,27.38,2
1,2,473,6257,24583,286,4828,12333,3885,4303,943,25.34,2
1,2,474,5767,29894,288,6420,6633,3532,4288,1602,31.13,2
1,2,475,3007,32336,445,4689,8467,4003,2880,1194,32.22,2
1,2,476,7501,28885,643,6398,5973,3407,5019,911,29.38,2
1,2,477,5915,30893,364,4527,9310,3514,4391,1145,27.67,2
1,2,478,10362,22462,223,7725,6441,3519,3571,949,25.17,2
1,2,479,4639,23698,436,5507,6119,3227,4646,806,27.06,2
1,2,480,11897,21183,581,5660,9407,3301,4482,1257,24.35,2
2,2,1,5824,24439,604,5461,8280,3375,3331,1391,28.84,2
2,2,2,7605,25074,134,6214,7335,3324,2908,1284,28.41,2
2,2,3,6616,18179,642,5847,6295,4260,3767,559,33.52,2
2,2,4,6928,29191,498,5787,9485,4446,3327,1006,31.35,2
2,2,5,9347,30325,778,3880,8467,1827,3324,1137,28.47,2
2,2,6,9041,30810,522,5695,6656,2771,3232,1221,24.19,2
2,2,7,5846,26147,727,7020,9120,3509,3282,1062,33.65,2
2,2,8,6528,29882,457,4089,6354,2470,4603,751,29.48,2
2,2,9,5832,24255,1202,5351,8896,3923,2782,1413,28.47,2
2,2,10,5468,33849,12,4915,8426,2936,2705,1142,27.27,2
2,2,11,6645,23510,727,6686,7284,3679,3015,821,33.07,2
2,2,12,5952,18138,471,7124,6680,3016,3732,1479,27.49,2
2,2,13,6232,27664,726,4968,5402,3402,4247,1107,26.18,2
2,2,14,5496,27442,269,7049,8577,3720,4208,1449,29.1,2
2,2,15,5257,15565,1700,1991,9983,4841,4835,773,28.87,2
2,2,16,2904,15892,1258,1595,9619,5117,6104,546,34.75,2
2,2,17,6275,21461,1594,1306,12372,4468,4962,1200,29.25,2
2,2,18,5630,13439,1756,1460,8918,6150,4445,641,29.78,2
2,2,19,3282,19875,2103,2409,10709,4713,4462,805,27.95,2
2,2,20,6498,15394,1279,667,10421,4514,4574,581,23.56,2
2,2,21,5910,21510,1960,2061,7526,4820,6082,710,28.26,2
2,2,22,5510,10855,2223,2910,11321,4760,5109,375,28.15,2
2,2,23,7848,13073,1461,1668,9168,4595,4488,781,28.26,2
2,2,24,4466,12410,1232,2793,9825,5008,3949,1025,29.21,2
2,2,25,3797,17457,1257,3228,9401,4440,5650,692,24.75,2
2,2,26,7523,10563,2449,1268,11087,4535,5651,1200,28,2
2,2,27,6150,15389,1521,1714,9434,5540,4877,890,27.67,2
2,2,28,4379,11959,1074,1985,10259,3559,4710,724,29.29,2
2,2,29,3743,19478,1302,2651,10260,4076,5824,726,25.22,2
2,2,30,6122,10795,1517,2358,10328,4481,3887,679,29.93,2
2,2,31,4333,12288,2374,1249,10610,4734,6702,784,28.31,2
2,2,32,6980,15796,1580,2740,9391,4578,4149,684,29.65,2
2,2,33,5177,17946,756,1740,8810,4830,5620,778,31.34,2
2,2,34,4428,5735,1983,2513,10831,4014,5707,1133,27.56,2
2,2,35,4877,13354,2135,2468,11202,5782,4407,704,28.31,2
2,2,36,4996,16654,1778,2550,13244,5395,4974,824,30.4,2
2,2,37,10016,15993,2283,2266,9119,3474,4619,1106,25.88,2
2,2,38,4346,18441,1254,2385,12509,3367,5254,915,31.86,2
2,2,39,3915,10275,1504,1428,11334,6302,3171,530,28.81,2
2,2,40,4601,12819,2014,2695,11178,5600,4189,743,24.7,2
2,2,41,4959,29649,5093,2889,11424,2714,5873,1050,12.91,2
2,2,42,5662,31153,4894,4107,12850,2398,6506,1130,13.98,2
2,2,43,5992,27427,4513,2709,13792,2637,6305,1277,12.26,2
2,2,44,3796,38058,3994,2436,10734,3297,5070,1470,8.14,2
2,2,45,5999,40706,5406,3079,12513,3915,6786,1227,18.76,2
2,2,46,3752,31964,3977,2257,13373,2921,7678,1140,14.53,2
2,2,47,5489,33576,6428,3031,11428,2772,5671,854,9.88,2
2,2,48,5541,32090,4232,3620,8422,2517,4818,997,16.07,2
2,2,49,6653,32656,8250,3179,11865,2364,6177,1095,13.07,2
2,2,50,4973,25315,7445,2935,10323,2119,5428,752,9.28,2
2,2,51,4792,32004,4218,2217,10189,2840,4781,789,11.87,2
2,2,52,3325,33441,5450,2970,12162,2713,6404,1001,12.25,2
2,2,53,5600,31832,5214,2205,13642,3157,5112,1252,9.81,2
2,2,54,4809,31649,5030,2795,12937,3740,6247,1013,9.53,2
2,2,55,6474,30482,7301,3967,12196,3361,5294,1297,13.26,2
2,2,56,6064,32707,4866,3761,12961,2739,5549,1139,16.14,2
2,2,57,5294,30960,4153,2808,7600,2337,6081,640,9.09,2
2,2,58,3164,28885,4403,3205,10310,3657,5669,1355,11.2,2
2,2,59,3653,27287,7531,2738,8287,2863,6337,1486,12.4,2
2,2,60,4526,33721,4567,3164,10837,2754,6133,878,15.68,2
2,2,61,5502,24247,6685,2209,11595,2266,6740,1027,11.38,2
2,2,62,7367,31444,4438,3920,11027,2164,4596,919,16.83,2
2,2,63,4683,20547,5981,2868,10891,2777,5197,1262,14.83,2
2,2,64,4299,31759,3855,3145,12487,2992,6193,1262,14.03,2
2,2,65,4154,32260,6098,2518,12255,3218,5395,1600,14.96,2
2,2,66,2611,33949,7024,3324,12150,3218,5566,1297,14.69,2
2,2,67,6280,13449,7379,3479,4984,2730,2792,2578,12.91,2
2,2,68,6710,16391,7587,4842,4464,2423,2478,2311,16.91,2
2,2,69,7120,17846,5292,3559,4968,2606,3502,2545,16.43,2
2,2,70,3896,12761,7588,3414,4546,2320,2587,2279,8.62,2
2,2,71,8549,10954,6215,4965,4090,2316,3038,2452,13.27,2
2,2,72,5759,12985,7608,3257,3870,2982,2922,3390,12.57,2
2,2,73,4333,11315,7726,3783,5327,3420,2297,2557,12.63,2
2,2,74,7540,14965,7516,3526,5439,2848,2839,2553,13.61,2
2,2,75,6311,11985,8732,3607,5648,2473,1920,2882,12.08,2
2,2,76,7199,12213,6423,3146,4151,3403,3431,2629,17.16,2
2,2,77,9218,15687,6955,4532,5086,2561,2434,2731,10.92,2
2,2,78,6348,11095,7355,2603,6244,3104,2267,2490,17.8,2
2,2,79,8888,12664,9637,2684,7933,2425,4093,2114,17.26,2
2,2,80,6746,13829,5672,3224,5785,3221,2069,2657,17.49,2
2,2,81,6728,12499,6097,4064,5414,5386,2476,1958,10.42,2
2,2,82,4420,14469,7417,4049,3137,1838,2551,2751,9.9,2
2,2,83,4236,14551,6199,4791,5420,3287,2981,3243,18.33,2
2,2,84,6042,15809,6800,3869,6869,2883,2956,3118,6.77,2
2,2,85,8771,14189,5798,3917,3529,3346,3020,2300,12.86,2
2,2,86,6532,11351,7539,3105,4984,2098,2427,2895,11.89,2
2,2,87,8994,17717,8246,3354,5737,3426,2983,2105,19.74,2
2,2,88,5988,16153,6184,4886,3408,2706,2158,2793,12.39,2
2,2,89,6151,12674,6776,2165,5192,3344,2540,2906,13.3,2
2,2,90,2825,12767,8026,4557,4358,2788,2918,2164,11.72,2
2,2,91,4824,15800,8113,4235,7730,2203,2597,2529,7.91,2
2,2,92,5727,11499,8600,2954,4793,2975,2971,2764,8.22,2
2,2,93,2336,5952,1388,3667,13569,2882,1565,1121,12.91,2
2,2,94,2658,7713,1154,4413,11663,2978,2061,857,12.23,2
2,2,95,2084,3169,910,2909,17552,3297,1826,738,8.46,2
2,2,96,2179,4018,2040,2669,11938,2845,1547,807,16.49,2
2,2,97,1500,7620,534,3192,10626,3240,1426,1121,12.13,2
2,2,98,2028,3279,1488,3658,15407,3560,1874,1428,11.29,2
2,2,99,1654,6549,1998,4086,13837,2076,1813,1361,10.61,2
2,2,100,2448,8469,1400,2633,15225,2713,2162,973,13.53,2
2,2,101,4161,5635,2022,3123,15667,2853,906,1164,9.37,2
2,2,102,2147,6703,751,2398,14267,2973,1828,934,13.24,2
2,2,103,1510,5633,1503,3961,12968,3083,1809,1217,13.02,2
2,2,104,1272,4169,892,3926,14038,1620,1169,1125,13.45,2
2,2,105,4775,5869,840,4837,9723,2688,1950,1204,11.32,2
2,2,106,2068,4423,1652,3173,14885,3212,1649,982,14.06,2
2,2,107,1879,5761,1481,3659,12158,3148,1543,1011,16.37,2
2,2,108,2965,8178,898,3090,12805,3172,1504,1050,11.9,2
2,2,109,2937,4432,1269,4143,17092,3681,1197,1022,15.98,2
2,2,110,3246,4436,1769,5934,16755,2099,1359,1147,12.48,2
2,2,111,1839,4326,2034,3114,15588,3207,1148,966,11.52,2
2,2,112,2602,7158,560,3507,13073,4546,1742,958,18.59,2
2,2,113,3407,9159,1426,5797,9990,3216,1562,1155,14.45,2
2,2,114,2799,7190,1136,2365,16701,3070,1451,1020,11.76,2
2,2,115,2784,8615,2261,2722,10896,3153,2385,1003,11.69,2
2,2,116,2380,5006,1412,2445,11503,2279,1756,1380,17.16,2
2,2,117,3855,7153,1812,4204,13848,2484,1349,1119,17.59,2
2,2,118,3515,5913,833,4201,16369,2526,2674,847,11.97,2
2,2,119,7649,8996,645,531,3175,2539,4334,585,18.26,2
2,2,120,6124,7802,440,607,4045,2651,4108,499,23.34,2
2,2,121,5970,8740,1281,323,2219,4324,3823,765,19.82,2
2,2,122,10878,13805,325,184,3667,2481,3062,719,17.2,2
2,2,123,8972,7751,399,363,3069,1023,4249,862,9.7,2
2,2,124,8889,5606,363,660,3883,2096,4580,608,17.67,2
2,2,125,7882,11908,651,911,1732,2926,4668,918,17.86,2
2,2,126,9182,5433,558,1043,5397,3530,5204,393,12.05,2
2,2,127,6296,7910,615,386,3541,2324,4094,514,22.42,2
2,2,128,6109,10828,959,397,4143,3203,3809,374,18.19,2
2,2,129,10773,8989,1055,297,4064,2631,3568,712,24.01,2
2,2,130,11532,8686,375,327,5827,3404,5255,494,18.22,2
2,2,131,9539,6117,509,710,3194,2564,4519,444,20.13,2
2,2,132,9481,8692,529,680,3429,2789,4134,553,18.5,2
2,2,133,7214,16381,195,132,2704,1586,5361,535,22.63,2
2,2,134,6921,6753,703,555,4006,3540,4451,581,18.58,2
2,2,135,6870,9929,1275,465,2857,1612,4987,773,21.68,2
2,2,136,9513,8952,6,388,3739,2523,4863,601,21.35,2
2,2,137,5849,6071,117,520,2059,2849,3326,673,15.76,2
2,2,138,7086,5590,1366,885,2818,1720,4716,638,19.35,2
2,2,139,11711,8692,2025,323,5159,2239,4172,656,22.43,2
2,2,140,6011,11085,219,484,2428,2873,5371,587,18.44,2
2,2,141,8923,9440,650,545,3371,2496,4868,689,21.63,2
2,2,142,7072,5463,216,655,3063,2339,4747,671,17.57,2
2,2,143,7838,10826,1828,1378,3313,2970,4828,760,20.37,2
2,2,144,7199,6485,606,707,2848,2271,4023,658,17.34,2
2,2,145,9509,8597,1820,4353,2746,3610,1950,971,18.26,2
2,2,146,9986,7550,2231,3132,3163,3652,1495,626,19.19,2
2,2,147,5689,9715,1681,5529,2995,4914,1776,1312,14.02,2
2,2,148,7827,11224,3436,5118,4349,4729,1479,1149,16.16,2
2,2,149,7518,8346,1520,4336,2908,3861,1900,1063,16.92,2
2,2,150,10672,10425,1898,4048,3878,3331,1619,994,19.42,2
2,2,151,12550,9736,2693,4992,1868,3684,2449,1076,20.84,2
2,2,152,7653,12499,2161,4606,3116,2680,2371,1193,19.02,2
2,2,153,11738,10172,3185,4747,3590,4327,2130,661,20.04,2
2,2,154,9346,4497,2514,4010,5844,3211,2111,957,19.2,2
2,2,155,11311,5101,1140,4788,2599,4140,1480,840,18.18,2
2,2,156,7701,11793,1359,3732,2751,2116,1409,802,22.96,2
2,2,157,11266,6500,2420,5297,1952,4755,1844,914,13.01,2
2,2,158,12011,11007,1963,5782,1889,2864,1796,1190,19.86,2
2,2,159,12174,9001,2391,4497,3494,4142,1483,1053,18.18,2
2,2,160,8348,6873,1509,4793,3157,3756,2783,1005,21.17,2
2,2,161,10983,8445,2665,3610,4426,3013,2848,1085,14.14,2
2,2,162,11091,6361,1990,5439,3226,2719,2055,1360,21.28,2
2,2,163,9531,7865,2643,3019,1693,3180,2037,973,19.96,2
2,2,164,10053,12009,1354,3924,4251,3894,2323,1099,19.99,2
2,2,165,9081,11561,1304,5506,3507,3037,2412,1154,17.63,2
2,2,166,10627,5811,2079,5736,3673,2209,1922,878,17.15,2
2,2,167,15852,10648,1748,3697,3409,4303,1520,798,20.37,2
2,2,168,8391,6801,2110,5734,3224,4153,2379,1027,16.26,2
2,2,169,7130,6265,2361,5751,3042,4541,2312,1145,20.51,2
2,2,170,8199,6934,1950,4874,1703,4171,2411,1019,17.89,2
2,2,171,19281,16818,7851,5210,6440,2110,2618,1462,18.26,2
2,2,172,19672,12497,7616,6025,3742,3390,1851,1291,17.23,2
2,2,173,20968,15448,7995,4790,6356,1798,2238,1312,18.53,2
2,2,174,21219,20778,7693,5256,7856,2068,1842,1593,16.69,2
2,2,175,18573,21643,7288,4936,5518,1592,2238,1215,11.91,2
2,2,176,22818,20672,8947,5758,4509,2020,2414,1837,18.97,2
2,2,177,22290,19737,8756,5096,5000,2185,2817,1368,18.81,2
2,2,178,19795,15871,6430,5747,8163,1876,2786,1654,19.48,2
2,2,179,22534,15478,7497,4519,4814,2868,2712,1502,24.54,2
2,2,180,23377,24396,7272,4423,5472,2447,1942,1053,18.24,2
2,2,181,20657,14941,8023,4995,6311,2602,2572,1402,17.14,2
2,2,182,18542,19868,6640,6162,8342,2396,2211,1290,21.28,2
2,2,183,18480,25904,7015,4976,6888,2391,2312,1263,17.26,2
2,2,184,18729,19975,5127,5701,8590,2124,2527,1633,15.29,2
2,2,185,22343,16893,5082,6222,7026,1966,2088,1286,18.36,2
2,2,186,28165,19404,5844,5551,4786,2282,3135,760,21.9,2
2,2,187,19122,13185,9078,6133,5391,2593,3164,1345,14.64,2
2,2,188,19452,17812,5548,3566,6687,2582,3028,1407,16.91,2
2,2,189,20239,18173,7710,5074,6556,2115,2589,1392,19.87,2
2,2,190,14578,18362,8839,5115,6951,1955,1895,1500,18.23,2
2,2,191,18213,19041,7730,3562,7524,1536,2834,1859,14.07,2
2,2,192,12542,19040,8732,7616,8091,1033,2563,1490,21.67,2
2,2,193,15529,23388,7121,6781,5676,3127,2987,1610,21.37,2
2,2,194,16893,14030,9834,7158,7300,1836,2511,1220,17.06,2
2,2,195,23105,12190,5712,5191,6865,2761,3146,1622,12.28,2
2,2,196,16286,19631,10388,4363,4255,1076,1953,1237,19.19,2
2,2,197,11425,7824,6307,5992,4020,2649,2062,1585,18.26,2
2,2,198,10710,10537,5574,5765,7867,2050,1820,1740,17.17,2
2,2,199,9711,9364,6732,5020,3092,2403,1525,1465,20.33,2
2,2,200,11788,9252,4504,6995,3556,3602,1548,1534,15.19,2
2,2,201,10125,10786,4028,5189,5527,3921,2002,1398,15.53,2
2,2,202,11384,8341,4186,5846,3703,2494,1640,948,19.36,2
2,2,203,13379,8411,7098,4886,2703,2406,1365,1370,18.75,2
2,2,204,11542,8164,6376,6400,6367,3491,1660,1583,14.9,2
2,2,205,9374,10016,4772,6907,3068,3031,2371,1610,18.47,2
2,2,206,11051,7804,5749,4965,2524,2858,1918,2196,15.14,2
2,2,207,9058,7959,5518,6377,5409,2445,1027,1550,15.46,2
2,2,208,14565,6708,7459,6131,5358,3584,1963,2080,22.41,2
2,2,209,12035,9902,4394,5955,4612,2753,2748,1576,15.53,2
2,2,210,11742,9080,6790,4630,3440,3350,2458,1728,17.68,2
2,2,211,11982,6904,4485,4974,5450,2798,1653,1180,20.2,2
2,2,212,10478,6687,7643,5870,4525,2432,2365,2091,12.49,2
2,2,213,11964,12013,5703,6658,4414,3669,1544,1504,20.15,2
2,2,214,13690,6383,5157,6020,2715,2769,1955,1642,20.32,2
2,2,215,10897,9766,4967,4296,4135,3180,2872,1916,17.68,2
2,2,216,8412,7338,6659,6892,5446,2074,1743,1690,18.94,2
2,2,217,15554,3771,7713,3972,4739,1801,1457,1565,21.89,2
2,2,218,7737,8380,6282,6042,3438,3210,1780,1691,24.56,2
2,2,219,13869,12018,3935,5288,4127,2395,1931,2084,19.39,2
2,2,220,12834,9384,7238,6089,3780,3837,2521,1378,18.14,2
2,2,221,11194,7657,4717,5482,6992,2742,2128,1636,23.68,2
2,2,222,11738,5516,6348,6529,2947,2819,1871,1798,17.37,2
2,2,223,21952,11262,4749,13226,5747,4157,2552,2119,29.15,2
2,2,224,25258,11944,4446,13849,6752,4749,1762,2501,25.86,2
2,2,225,19182,10490,4248,13488,6414,4725,2818,1740,27.43,2
2,2,226,25173,15171,3405,12385,7675,3731,1803,2363,28.6,2
2,2,227,23332,9572,4645,11674,5947,2588,2041,2036,32.02,2
2,2,228,19004,11476,4729,13458,5345,3704,2071,2196,28.21,2
2,2,229,24185,11932,5377,12232,5485,3316,1501,2008,25.25,2
2,2,230,21198,8917,5563,14993,7052,5233,2565,1846,27.17,2
2,2,231,18739,10922,4678,13765,4308,4237,2468,2418,29.99,2
2,2,232,18244,12630,5614,9507,6627,4713,3137,1473,29.39,2
2,2,233,24363,11604,4734,12373,7966,4418,2857,2296,25.57,2
2,2,234,20034,10846,4798,15059,6247,4434,2574,2489,29.19,2
2,2,235,28504,7059,4507,13546,3659,4899,2524,2306,31.23,2
2,2,236,24839,7680,4322,12552,5274,4449,2149,2074,30.41,2
2,2,237,26206,11416,5304,14632,7590,4657,2857,2170,25.9,2
2,2,238,18257,8669,4700,14265,9136,2979,2725,2534,28.85,2
2,2,239,20280,15589,3636,14048,5830,4303,2185,2771,33.81,2
2,2,240,24841,10695,6451,13906,4543,4446,3138,1913,27.07,2
2,2,241,25729,13225,4782,12467,4445,3871,2356,1865,25.5,2
2,2,242,23906,10803,4537,13073,6346,3713,1726,2247,25.86,2
2,2,243,22116,12723,4362,13366,5621,3666,2364,2056,30.71,2
2,2,244,24271,9988,4703,11270,6731,3749,1987,1470,33.26,2
2,2,245,20923,14565,5462,12283,2824,4067,1923,1813,34.48,2
2,2,246,23175,14622,5419,12055,4684,3931,2722,1479,28.77,2
2,2,247,22581,15447,3730,13334,7087,4201,2572,1778,27.43,2
2,2,248,23837,9076,5922,13365,4801,4806,1790,2126,30.44,2
2,2,249,9789,66141,4485,19558,9394,5730,2422,1196,37.42,1
2,2,250,8636,67762,4128,20979,10159,5784,2462,1285,37.63,1
2,2,251,9435,69154,6672,19686,6988,5818,2369,1852,33.31,1
2,2,252,7793,70826,5787,19138,10359,6165,1873,991,37.67,1
2,2,253,11030,59270,3053,20414,12619,7388,2239,1005,40.13,1
2,2,254,9071,61079,4220,20006,9589,5575,2358,1550,40.12,1
2,2,255,8008,72016,4085,18976,12584,5032,2801,1029,41.84,1
2,2,256,8947,61474,5040,19034,11113,6249,2287,1433,37.87,1
2,2,257,9854,71177,3888,19706,8682,5718,1727,1041,39.85,1
2,2,258,10419,76874,4580,18993,7385,5444,2785,979,37.34,1
2,2,259,8583,66349,4944,21183,11694,5077,3887,1134,34.16,1
2,2,260,7656,58689,4569,18390,10384,4617,3120,1350,42.14,1
2,2,261,9739,73947,4193,19001,10133,5825,2306,1406,40.31,1
2,2,262,10449,55994,4733,16081,7784,5950,3405,1228,43.21,1
2,2,263,11272,67126,5592,21281,6674,4227,2879,1236,37.96,1
2,2,264,12435,73233,5986,20975,9082,5266,2762,1445,38.4,1
2,2,265,12386,69583,4214,20771,8284,7201,1897,1357,41.11,1
2,2,266,11476,61280,5216,23269,10212,6432,3732,1524,39.31,1
2,2,267,11769,71640,5244,18502,8477,5672,1561,1159,36,1
2,2,268,11887,66089,6033,18068,7905,6186,3167,1711,38.73,1
2,2,269,8585,59906,4991,19094,8235,4242,2844,1109,38.89,1
2,2,270,7701,58462,5841,21279,9836,5486,2831,1260,40.13,1
2,2,271,6592,66040,5946,16923,9102,7174,2104,1594,37.64,1
2,2,272,9086,60578,3958,18612,8201,5833,2549,1295,35.17,1
2,2,273,8844,72051,5790,20582,10663,6246,1975,1300,40.42,1
2,2,274,10802,58395,3200,14529,5817,7087,2163,882,41.06,1
2,2,275,5468,64418,330,1337,5898,6005,1484,1010,37.42,1
2,2,276,4727,70281,109,909,6968,7443,1974,1213,32.6,1
2,2,277,4709,63749,1130,630,5252,6174,1184,1087,37.83,1
2,2,278,6845,53267,469,2295,4128,6672,1475,834,35.13,1
2,2,279,6151,59181,463,1680,6208,6751,1371,938,37.68,1
2,2,280,9972,57653,419,668,4778,5229,1130,1238,41.16,1
2,2,281,4398,64245,299,1396,8741,5833,1702,718,36.62,1
2,2,282,4960,74993,146,803,6657,6321,1534,764,41.64,1
2,2,283,6149,64395,363,1613,6379,5366,2079,993,41.93,1
2,2,284,4552,60510,203,2006,4460,5145,1624,949,41.18,1
2,2,285,5780,76216,11,2096,5172,5271,1751,656,41.17,1
2,2,286,5428,66439,193,1034,7011,6588,1305,651,42,1
2,2,287,8459,64569,589,1490,5439,5310,1391,1348,32.81,1
2,2,288,4232,53752,527,1410,6340,5703,2464,1134,36.86,1
2,2,289,5670,68286,366,304,5692,5095,1189,1161,39.2,1
2,2,290,5651,59667,346,1790,4021,6295,2008,727,34.15,1
2,2,291,5302,70450,291,1243,6360,5308,1073,1105,37.13,1
2,2,292,6070,55980,681,1036,4228,6103,1301,975,39.68,1
2,2,293,6483,68572,80,910,3793,5864,1128,915,40.9,1
2,2,294,5433,72476,171,1403,6768,6706,929,1008,36.28,1
2,2,295,5646,56827,546,1237,5465,6513,1010,993,39.3,1
2,2,296,3798,66359,23,1921,6137,6435,1339,1161,34.47,1
2,2,297,4675,63842,480,907,6844,5191,1450,1179,31.42,1
2,2,298,6757,84566,53,1183,6237,6001,2107,1261,36.4,1
2,2,299,3599,74281,358,1714,5960,7073,1828,870,39.27,1
2,2,300,4699,72510,107,1755,6734,7160,1732,863,36.76,1
2,2,301,3440,49940,4808,9305,7256,2912,4207,1139,33.17,1
2,2,302,4153,49902,5271,8492,6461,2077,3036,1135,32.03,1
2,2,303,3085,48795,5439,7553,7045,3549,5566,841,37.36,1
